ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Redwood NP,2011,"380,167",0,"1,436,388",0,0,0,"1,294",0,"1,330",0,"2,796"
Redwood NP,2012,"352,517",0,"1,296,303",0,0,0,"1,362",0,"1,255",0,568
Redwood NP,2013,"393,364",0,"1,577,917",0,0,0,"3,567",0,"3,096",0,"3,238"
Redwood NP,2014,"429,166",0,"1,696,057",0,0,0,"3,676",0,"3,829",0,"1,851"
Redwood NP,2015,"527,143",0,"2,048,943",0,0,0,"4,554",0,"4,394",0,"2,477"
Redwood NP,2016,"536,297",0,"2,070,324",0,0,0,"4,979",0,"4,681",0,"2,520"
Richmond NBP,1979,"265,793","66,100","156,807","11,544",0,0,0,0,0,0,0
Richmond NBP,1980,"255,736","58,600","156,278","11,664",0,0,0,0,0,0,0
Richmond NBP,1981,"284,577","59,100","165,187","11,664",0,0,0,0,0,0,0
Richmond NBP,1982,"300,170","58,608","170,637","11,567",0,0,0,0,0,0,0
Richmond NBP,1983,"312,786","59,100","177,670","11,664",0,0,0,0,0,0,0
Richmond NBP,1984,"304,487","59,100","170,899","11,664",0,0,0,0,0,0,0
Richmond NBP,1985,"305,667","59,100","172,540","11,664",0,0,0,0,0,0,0
Richmond NBP,1986,"302,470","73,589","168,387","11,324",0,0,0,0,0,0,0
Richmond NBP,1987,"328,854","75,088","192,446","11,324",0,0,0,0,0,0,0
Richmond NBP,1988,"341,942","77,088","200,038","11,664",0,0,0,0,0,0,0
Richmond NBP,1989,"366,848","77,088","246,893","11,664",0,0,0,0,0,0,0
Richmond NBP,1990,"428,667","77,088","288,952","11,664",0,0,0,0,0,0,0
Richmond NBP,1991,"475,786","77,088","332,719","11,664",0,0,0,0,0,0,0
Richmond NBP,1992,"473,096","77,088","318,843","11,664",0,0,0,0,0,0,0
Richmond NBP,1993,"92,839","152,665","221,759","38,166",0,0,0,0,0,0,0
Richmond NBP,1994,"82,827","150,565","196,895","37,643",0,0,0,0,0,0,0
Richmond NBP,1995,"85,371","138,148","197,004","34,539",0,0,0,0,0,0,0
Richmond NBP,1996,"77,807","147,433","195,405","36,859",0,0,0,0,0,0,0
Richmond NBP,1997,"77,707","149,889","218,249","37,472",0,0,0,0,0,0,0
Richmond NBP,1998,"82,187","150,215","200,190","37,554",0,0,0,0,0,0,0
Richmond NBP,1999,"87,957","149,805","197,791","37,451",0,0,0,0,0,0,0
Richmond NBP,2000,"90,422","148,851","230,094","37,213",0,0,0,0,0,0,0
Richmond NBP,2001,"108,244","145,791","338,981","36,449",0,0,0,0,0,0,0
Richmond NBP,2002,"106,397","148,863","328,464","37,215",0,0,0,0,0,0,0
Richmond NBP,2003,"96,014","149,107","333,847","37,276",0,0,0,0,0,0,0
Richmond NBP,2004,"84,876","150,180","313,524","37,544",0,0,0,0,0,0,0
Richmond NBP,2005,"68,438","149,548","328,715","37,387",0,0,0,0,0,0,0
Richmond NBP,2006,"141,151","148,918","329,990","37,229",0,0,0,0,0,0,0
Richmond NBP,2007,"132,578","151,337","322,215","37,834",0,0,0,0,0,0,0
Richmond NBP,2008,"120,823","147,848","291,246","36,962",0,0,0,0,0,0,0
Richmond NBP,2009,"134,634","149,200","328,173","37,299",0,0,0,0,0,0,0
Richmond NBP,2010,"130,415","149,321","319,092","37,331",0,0,0,0,0,0,0
Richmond NBP,2011,"139,376","147,545","337,667","36,887",0,0,0,0,0,0,0
Richmond NBP,2012,"156,952","148,802","346,406","37,199",0,0,0,0,0,0,0
Richmond NBP,2013,"151,240","145,311","294,854","36,327",0,0,0,0,0,0,0
Richmond NBP,2014,"179,552","146,658","338,833","36,663",0,0,0,0,0,0,0
Richmond NBP,2015,"184,175","146,909","351,986","36,728",0,0,0,0,0,0,0
Richmond NBP,2016,"208,969","150,375","403,102","37,594",0,0,0,0,0,0,0
Rio Grande W&SR,1985,702,0,"123,012",0,0,0,0,0,"5,652",0,0
Rio Grande W&SR,1986,805,0,"140,718",0,0,0,0,0,"6,467",0,0
Rio Grande W&SR,1987,743,0,"116,370",0,0,0,0,0,"5,406",0,0
Rio Grande W&SR,1988,822,0,"141,444",0,0,0,0,0,"6,510",0,0
Rio Grande W&SR,1989,662,0,"113,244",0,0,0,0,0,"5,215",0,0
Rio Grande W&SR,1990,525,0,"96,006",0,0,0,0,0,"4,394",0,0
Rio Grande W&SR,1991,628,0,"113,064",0,0,0,0,0,"5,182",0,0
Rio Grande W&SR,1992,962,0,"149,316",0,0,0,0,0,"6,943",0,0
Rio Grande W&SR,1993,470,0,"70,620",0,0,0,0,0,"3,295",0,0
Rio Grande W&SR,1994,693,0,"121,806",0,0,0,0,0,"5,595",0,0
Rio Grande W&SR,1995,493,0,"85,854",0,0,0,0,0,"3,947",0,0
Rio Grande W&SR,1996,498,0,"88,692",0,0,0,0,0,"4,069",0,0
Rio Grande W&SR,1997,489,0,"74,094",0,0,0,0,0,"3,454",0,0
Rio Grande W&SR,1998,462,0,"77,604",0,0,0,0,0,"3,580",0,0
Rio Grande W&SR,1999,678,0,"117,684",0,0,0,0,0,"5,412",0,0
Rio Grande W&SR,2000,909,0,"82,590",0,0,0,0,0,"4,123",0,0
Rio Grande W&SR,2001,"1,086",0,"116,076",0,0,0,0,0,"5,651",0,0
Rio Grande W&SR,2002,939,0,"55,770",0,0,0,0,0,"3,028",0,0
Rio Grande W&SR,2003,656,0,"64,152",0,0,0,0,0,"3,165",0,0
Rio Grande W&SR,2004,588,0,"88,416",0,0,0,0,0,"4,125",0,0
Rio Grande W&SR,2005,319,0,"50,322",0,0,0,0,0,"2,336",0,0
Rio Grande W&SR,2006,135,0,"20,442",0,0,0,0,0,953,0,0
Rio Grande W&SR,2007,"1,660",0,"180,480",0,0,0,0,0,"8,765",0,0
Rio Grande W&SR,2008,"1,606",0,"130,236",0,0,0,0,0,"6,631",0,0
Rio Grande W&SR,2009,947,0,"94,818",0,0,0,0,0,"4,661",0,0
Rio Grande W&SR,2010,"1,103",0,"125,250",0,0,0,0,0,"6,046",0,0
Rio Grande W&SR,2011,873,0,"101,190",0,0,0,0,0,"4,871",0,0
Rio Grande W&SR,2012,694,0,"82,188",0,0,0,0,0,"3,945",0,0
Rio Grande W&SR,2013,703,0,"51,834",0,0,0,0,0,"2,687",0,0
Rio Grande W&SR,2014,321,0,"22,614",0,0,0,0,0,"1,183",0,0
Rio Grande W&SR,2015,120,0,"15,360",0,0,0,0,0,730,0,0
Rio Grande W&SR,2016,463,0,"37,122",0,0,0,0,0,"1,894",0,0
River Raisin NBP,2011,"36,206",0,"72,412",0,0,0,0,0,0,0,0
River Raisin NBP,2012,"50,667",0,"101,337",0,0,0,0,0,0,0,0
River Raisin NBP,2013,"57,464",0,"114,925",0,0,0,0,0,0,0,0
River Raisin NBP,2014,"55,281",0,"110,560",0,0,0,0,0,0,0,0
River Raisin NBP,2015,"109,118","5,906","218,234",591,0,0,0,0,0,0,0
River Raisin NBP,2016,"202,375","11,374","404,750","1,137",0,0,0,0,0,0,0
Rock Creek Park,1979,"1,156,593","14,846,137","1,804,752","3,711,535",0,0,0,0,0,0,0
Rock Creek Park,1980,"1,059,794","17,184,169","1,206,979","5,049,823",0,0,0,0,0,0,0
Rock Creek Park,1981,"917,310","27,280,848","987,494","6,820,214",0,0,0,0,0,0,0
Rock Creek Park,1982,"1,764,535","26,996,473","3,262,465","6,749,118",0,0,0,0,0,0,0
Rock Creek Park,1983,"2,360,791","27,197,012","5,787,246","6,799,253",0,0,0,0,0,0,0
Rock Creek Park,1984,"1,492,638","12,565,035","2,648,432","6,282,520",0,0,0,0,0,0,0
Rock Creek Park,1985,"1,891,539","12,538,090","3,810,349","6,269,047",0,0,0,0,0,0,0
Rock Creek Park,1986,"2,188,249","12,522,255","3,799,009","6,261,130",0,0,0,0,0,0,0
Rock Creek Park,1987,"1,724,665","12,527,135","2,988,212","6,263,566",0,0,0,0,0,0,0
Rock Creek Park,1988,"1,564,453","12,553,924","2,982,613","6,276,962",0,0,0,0,0,0,0
Rock Creek Park,1989,"2,049,651","12,367,990","3,336,350","6,183,994",0,0,0,0,0,0,0
Rock Creek Park,1990,"2,204,125","12,335,276","3,532,564","6,167,638",0,0,0,0,0,0,0
Rock Creek Park,1991,"2,155,770","12,369,700","3,833,367","6,184,849",0,0,0,0,0,0,0
Rock Creek Park,1992,"1,971,419","12,405,843","2,910,930","6,202,925",0,0,0,0,0,0,0
Rock Creek Park,1993,"2,146,546","12,373,130","3,061,917","6,186,567",0,0,0,0,0,0,0
Rock Creek Park,1994,"2,332,045","12,386,845","3,805,752","6,193,426",0,0,0,0,0,0,0
Rock Creek Park,1995,"2,049,141","12,385,131","2,839,150","6,192,569",0,0,0,0,0,0,0
Rock Creek Park,1996,"1,873,822","12,421,270","2,485,376","6,210,639",0,0,0,0,0,0,0
Rock Creek Park,1997,"2,001,085","12,385,131","2,879,360","6,192,569",0,0,0,0,0,0,0
Rock Creek Park,1998,"2,015,825","12,352,420","2,764,077","6,176,213",0,0,0,0,0,0,0
Rock Creek Park,1999,"1,998,719","12,386,845","2,741,687","6,193,426",0,0,0,0,0,0,0
Rock Creek Park,2000,"2,039,559","12,417,842","2,843,651","6,208,925",0,0,0,0,0,0,0
Rock Creek Park,2001,"2,185,813","12,352,420","3,116,824","6,176,213",0,0,0,0,0,0,0
Rock Creek Park,2002,"2,075,687","12,367,986","2,452,750","6,183,991",0,0,0,0,0,0,0
Rock Creek Park,2003,"2,036,731","12,386,842","2,422,664","6,193,419",0,0,0,0,0,0,0
Rock Creek Park,2004,"2,115,516","12,591,679","2,464,581","6,295,836",0,0,0,0,0,0,0
Rock Creek Park,2005,"2,132,088","12,385,128","2,560,160","6,192,562",0,0,0,0,0,0,0
Rock Creek Park,2006,"2,181,863","12,381,699","2,638,106","6,190,848",0,0,0,0,0,0,0
Rock Creek Park,2007,"2,061,366","12,386,843","2,366,939","6,193,419",0,0,0,0,0,0,0
Rock Creek Park,2008,"2,076,466","12,421,267","2,425,685","6,210,631",0,0,0,0,0,0,0
Rock Creek Park,2009,"2,076,500","12,367,987","2,376,235","6,183,991",0,0,0,0,0,0,0
Rock Creek Park,2010,"1,883,457","12,386,842","2,077,575","6,193,419",0,0,0,0,0,0,0
Rock Creek Park,2011,"2,050,490","12,385,128","2,483,320","6,192,562",0,0,0,0,0,0,0
Rock Creek Park,2012,"2,003,385","12,373,270","2,192,178","6,186,633",0,0,0,0,0,0,0
Rock Creek Park,2013,"1,968,995","12,386,843","2,132,553","6,193,419",0,0,0,0,0,0,0
Rock Creek Park,2014,"2,437,948","12,283,567","2,195,689","6,141,782",0,0,0,0,0,0,0
Rock Creek Park,2015,"2,443,772","12,283,849","2,537,226","6,141,924",0,0,0,0,0,0,0
Rock Creek Park,2016,"2,478,735","12,417,838","2,729,244","6,208,917",0,0,0,0,0,0,0
Rocky Mountain NP,1979,"2,568,530","11,456","19,928,904","34,368",0,0,"138,381","170,300","56,560",0,"11,236"
Rocky Mountain NP,1980,"2,641,937","12,260","19,992,222","36,780",0,0,"142,249","103,698","57,465",0,"13,642"
Rocky Mountain NP,1981,"2,911,242","5,838","28,998,342","17,514",0,0,"138,158","104,275","53,928",0,"13,702"
Rocky Mountain NP,1982,"2,564,116","14,786","18,368,158","44,358",0,0,"120,931","84,273","44,714",0,"10,120"
Rocky Mountain NP,1983,"2,599,006","102,080","18,505,164","65,854",0,0,"108,535","82,111","42,023",0,"14,458"
Rocky Mountain NP,1984,"2,231,448","234,186","15,624,252","95,899",0,0,"82,722","61,278","34,714",0,"7,583"
Rocky Mountain NP,1985,"2,248,854","105,624","15,910,332","57,350",0,0,"90,846","67,167","36,241",0,"7,180"
Rocky Mountain NP,1986,"2,408,234","114,888","16,807,872","32,418",0,0,"88,950","64,298","35,056",0,"8,235"
Rocky Mountain NP,1987,"2,531,864","133,165","17,652,468","41,413",0,0,"91,890","71,895","32,704",0,"8,618"
Rocky Mountain NP,1988,"2,544,211","142,705","17,844,522","72,180",0,0,"97,035","74,928","34,413",0,"8,562"
Rocky Mountain NP,1989,"2,502,915","133,747","17,484,714","38,341",0,0,"92,267","71,630","32,792",0,"8,913"
Rocky Mountain NP,1990,"2,647,323","153,936","17,978,834","45,529",0,0,"93,260","69,068","35,501",0,"10,934"
Rocky Mountain NP,1991,"2,751,781","152,030","19,956,884","36,434",0,0,"92,110","72,217","39,172",0,"11,892"
Rocky Mountain NP,1992,"2,788,868","153,875","20,354,184","44,657",0,0,"97,754","71,524","42,066",0,"14,967"
Rocky Mountain NP,1993,"2,780,342","170,525","20,184,036","37,293",0,0,"91,040","67,802","43,558",0,"16,474"
Rocky Mountain NP,1994,"2,968,450","185,245","21,774,012","27,445",0,0,"102,621","72,953","52,061",0,"20,072"
Rocky Mountain NP,1995,"2,878,169","130,278","20,628,816","16,126",0,0,"93,503","64,061","38,638",0,"13,786"
Rocky Mountain NP,1996,"2,923,755","192,030","21,254,178","40,911",0,0,"105,456","65,292","42,394",0,"18,836"
Rocky Mountain NP,1997,"2,965,354","168,169","21,408,540","39,004",0,0,"99,291","66,858","41,420",0,"18,457"
Rocky Mountain NP,1998,"3,035,422","174,655","21,979,988","39,522",0,0,"102,738","64,977","46,162",0,"21,589"
Rocky Mountain NP,1999,"3,186,323","179,930","23,104,530","39,944",0,0,"97,992","63,567","41,417",0,"46,186"
Rocky Mountain NP,2000,"3,185,392","194,652","22,816,496","41,122",0,0,"98,700","64,734","40,528",0,"27,547"
Rocky Mountain NP,2001,"3,139,685","178,624","22,199,886","39,840",0,0,"95,055","70,638","41,285",0,"3,133"
Rocky Mountain NP,2002,"2,988,475","149,592","21,232,940","37,516",0,0,"93,843","66,909","39,178",0,"6,451"
Rocky Mountain NP,2003,"3,067,256","182,189","21,747,639","40,126",0,0,"97,929","73,350","36,012",0,"1,716"
Rocky Mountain NP,2004,"2,781,899","168,747","19,679,258","39,050",0,0,"90,603","63,252","23,928",0,"8,959"
Rocky Mountain NP,2005,"2,798,368","182,671","20,047,143","40,163",0,0,"96,198","61,623","33,745",0,"11,992"
Rocky Mountain NP,2006,"2,743,676","184,244","19,762,057","40,291",0,0,"93,717","64,641","35,227",0,"12,665"
Rocky Mountain NP,2007,"2,895,383","195,491","20,733,804","41,187",0,0,"103,278","59,826","36,078",0,"10,912"
Rocky Mountain NP,2008,"2,757,390","172,362","19,805,087","39,337",0,0,"90,690","52,302","47,701",0,"13,104"
Rocky Mountain NP,2009,"2,822,325","169,204","19,667,887","39,086",0,0,"83,925","45,957","31,912",0,"9,077"
Rocky Mountain NP,2010,"2,955,821","172,626","20,522,155","39,359",0,0,"89,514","45,354","33,405",0,"5,929"
Rocky Mountain NP,2011,"3,176,941","168,673","22,273,036","39,045",0,0,"101,337","52,944","31,216",0,"15,215"
Rocky Mountain NP,2012,"3,229,617","8,750","21,925,337","26,250",0,0,"84,393","39,765","29,558",0,"5,511"
Rocky Mountain NP,2013,"2,991,141","8,750","20,343,289","26,250",0,0,"79,782","35,472","29,870",0,"4,654"
Rocky Mountain NP,2014,"3,434,751","8,750","23,933,403","26,250",0,0,"112,197","50,808","34,321",0,"10,479"
Rocky Mountain NP,2015,"4,155,916","8,750","28,840,877","26,250",0,0,"124,254","60,927","46,301",0,"12,604"
Rocky Mountain NP,2016,"4,517,585","8,750","30,764,140","26,250",0,0,"120,981","57,321","45,223",0,"5,140"
Roger Williams NMEM,1979,"27,788",170,"63,857",16,0,0,0,0,0,0,0
Roger Williams NMEM,1980,"45,601",231,"104,832","1,044",0,0,0,0,0,0,0
Roger Williams NMEM,1981,"2,112",308,700,53,0,0,0,0,0,0,0
Roger Williams NMEM,1982,"14,353",180,"12,146",14,0,0,0,0,0,0,0
Roger Williams NMEM,1983,"15,664",274,"13,110",22,0,0,0,0,0,0,0
Roger Williams NMEM,1984,"15,817",190,"12,967",37,0,0,0,0,0,0,0
Roger Williams NMEM,1985,"14,480",128,"10,610",14,0,0,0,0,0,0,0
Roger Williams NMEM,1986,"18,176",88,"11,089",12,0,0,0,0,0,0,0
Roger Williams NMEM,1987,"21,875",125,"16,048",92,0,0,0,0,0,0,0
Roger Williams NMEM,1988,"20,979",113,"12,866",14,0,0,0,0,0,0,0
Roger Williams NMEM,1989,"18,953",74,"12,786",41,0,0,0,0,0,0,0
Roger Williams NMEM,1990,"20,296",155,"22,775",31,0,0,0,0,0,0,0
Roger Williams NMEM,1991,"107,601","7,947","43,830","1,273",0,0,0,0,0,0,0
Roger Williams NMEM,1992,"48,343","67,937","40,597","5,434",0,0,0,0,0,0,0
Roger Williams NMEM,1993,"50,389","70,629","42,890","5,651",0,0,0,0,0,0,0
Roger Williams NMEM,1994,"42,811","60,217","36,517","4,818",0,0,0,0,0,0,0
Roger Williams NMEM,1995,"38,318","53,909","32,775","4,313",0,0,0,0,0,0,0
Roger Williams NMEM,1996,"49,513","69,579","42,695","5,568",0,0,0,0,0,0,0
Roger Williams NMEM,1997,"52,006","73,021","44,235","5,843",0,0,0,0,0,0,0
Roger Williams NMEM,1998,"57,155","80,102","48,136","6,407",0,0,0,0,0,0,0
Roger Williams NMEM,1999,"60,916","85,417","51,521","6,835",0,0,0,0,0,0,0
Roger Williams NMEM,2000,"56,240","78,907","47,819","6,312",0,0,0,0,0,0,0
Roger Williams NMEM,2001,"51,816","72,735","44,062","5,820",0,0,0,0,0,0,0
Roger Williams NMEM,2002,"58,243","81,619","49,575","6,531",0,0,0,0,0,0,0
Roger Williams NMEM,2003,"54,482","76,541","46,423","6,123",0,0,0,0,0,0,0
Roger Williams NMEM,2004,"50,677","71,284","43,268","5,702",0,0,0,0,0,0,0
Roger Williams NMEM,2005,"50,668","71,293","43,199","5,703",0,0,0,0,0,0,0
Roger Williams NMEM,2006,"52,671","74,190","43,658","5,937",0,0,0,0,0,0,0
Roger Williams NMEM,2007,"49,348","69,451","41,490","5,555",0,0,0,0,0,0,0
Roger Williams NMEM,2008,"46,154","65,085","38,284","5,208",0,0,0,0,0,0,0
Roger Williams NMEM,2009,"50,397","71,160","42,505","5,694",0,0,0,0,0,0,0
Roger Williams NMEM,2010,"51,559","72,796","43,682","5,824",0,0,0,0,0,0,0
Roger Williams NMEM,2011,"50,909","71,720","43,011","5,737",0,0,0,0,0,0,0
Roger Williams NMEM,2012,"51,944","73,242","43,859","5,859",0,0,0,0,0,0,0
Roger Williams NMEM,2013,"48,677","68,625","41,068","5,489",0,0,0,0,0,0,0
Roger Williams NMEM,2014,"51,523","72,614","43,868","5,808",0,0,0,0,0,0,0
Roger Williams NMEM,2015,"60,505","85,267","51,804","6,821",0,0,0,0,0,0,0
Roger Williams NMEM,2016,"65,588","92,264","55,570","7,382",0,0,0,0,0,0,0
Rosie The Riveter WWII Home Front,2013,"31,514",0,"94,542",0,0,0,0,0,0,0,0
Rosie The Riveter WWII Home Front,2014,"45,549",0,"136,647",0,0,0,0,0,0,0,0
Rosie The Riveter WWII Home Front,2015,"56,362",0,"169,086",0,0,0,0,0,0,0,0
Rosie The Riveter WWII Home Front,2016,"64,425",0,"193,275",0,0,0,0,0,0,0,0
Ross Lake NRA,1990,0,0,0,0,0,0,0,0,0,0,0
Ross Lake NRA,1991,"298,948",720,"1,894,900",720,"13,982",0,"23,699","21,040","7,156",0,619
Ross Lake NRA,1992,"330,015",720,"330,015",720,"4,729",0,"24,657","21,549","11,824",0,"1,067"
Ross Lake NRA,1993,"311,716",720,"311,716",720,"5,107",0,"23,738","20,185","12,290",0,"1,192"
Ross Lake NRA,1994,"348,257",720,"348,257",720,"5,195",0,"28,827","21,247","16,376",0,"1,746"
Ross Lake NRA,1995,"344,902",720,"2,051,206",720,"5,236",0,"28,033","19,271","16,627",0,"1,927"
Ross Lake NRA,1996,"313,565",720,"1,909,349",720,"4,874",0,"26,103","17,668","15,990",0,"1,858"
Ross Lake NRA,1997,"332,164",720,"1,762,444",720,"3,970",0,"23,609","16,961","13,716",0,"1,340"
Ross Lake NRA,1998,"425,209",720,"2,033,833",720,"6,633",0,"27,433","15,906","13,688",0,"3,369"
Ross Lake NRA,1999,"333,944",720,"1,747,400",720,"6,031",0,"21,119","14,964","15,555",0,"1,227"
Ross Lake NRA,2000,"273,696",720,"1,657,128",720,"7,040",0,"19,678","14,233","16,075",0,617
Ross Lake NRA,2001,"331,343",720,"1,567,151",720,"6,007",0,"19,561","12,303","12,056",0,"1,566"
Ross Lake NRA,2002,"387,216",720,"1,691,581",720,"6,190",0,"19,008","12,865","14,831",0,"1,456"
Ross Lake NRA,2003,"346,542",720,"1,615,931",720,"7,874",0,"16,224","12,049","14,263",0,"2,476"
Ross Lake NRA,2004,"313,497",720,"1,131,654",720,0,0,"10,732","7,622","14,084",0,"1,651"
Ross Lake NRA,2005,"279,581",720,"1,157,590",720,0,0,"14,913","5,652","14,905",0,"1,117"
Ross Lake NRA,2006,"265,022",720,"1,427,974",720,"5,949",0,"16,226","8,037","16,287",0,"1,959"
Ross Lake NRA,2007,"290,701",720,"1,406,004",720,"5,000",0,"17,352","9,298","14,369",0,453
Ross Lake NRA,2008,"253,333",720,"1,514,514",720,"7,159",0,"19,882","10,038","14,376",0,"1,095"
Ross Lake NRA,2009,"288,458",720,"1,819,908",720,"7,637",0,"26,685","13,025","14,751",0,"1,713"
Ross Lake NRA,2010,"682,736",720,"2,312,280",720,"7,483",0,"26,965","14,424","17,995",0,"1,031"
Ross Lake NRA,2011,"728,353",720,"2,451,969",720,"7,382",0,"26,531","14,581","21,879",0,"1,447"
Ross Lake NRA,2012,"742,200",720,"2,524,572",720,"7,555",0,"28,871","15,243","20,874",0,"1,720"
Ross Lake NRA,2013,"725,917",720,"2,449,307",720,"6,757",0,"28,057","14,873","21,183",0,935
Ross Lake NRA,2014,"710,612",720,"2,377,521",720,"7,702",0,"25,862","12,190","22,892",0,809
Ross Lake NRA,2015,"772,579",720,"2,298,468",720,"7,146",0,"21,460","11,697","21,668",0,"1,608"
Ross Lake NRA,2016,"905,418",720,"2,587,148",720,"7,949",0,"26,307","9,684","25,153",0,982
Russell Cave NM,1979,"18,526",746,"22,434",246,0,0,0,0,0,0,0
Russell Cave NM,1980,"22,928",719,"27,487",235,0,0,0,0,0,0,0
Russell Cave NM,1981,"21,290",826,"23,051",272,0,0,0,0,0,0,0
Russell Cave NM,1982,"21,780",944,"29,036",285,0,0,0,0,0,0,0
Russell Cave NM,1983,"22,136","1,039","42,349",344,0,0,0,0,0,0,0
Russell Cave NM,1984,"22,675","1,113","43,129",385,0,0,0,0,0,0,0
Russell Cave NM,1985,"21,561","1,087","42,906",356,0,0,0,0,0,0,0
Russell Cave NM,1986,"23,388","1,614","59,109",532,0,0,0,0,0,0,0
Russell Cave NM,1987,"24,959","2,320","68,422",789,0,0,0,0,0,0,0
Russell Cave NM,1988,"25,161","3,150","46,559","1,039",0,0,0,0,0,0,0
Russell Cave NM,1989,"23,693",800,"47,917",264,0,0,0,0,0,0,0
Russell Cave NM,1990,"23,553",740,"49,319",244,0,0,0,0,0,0,0
Russell Cave NM,1991,"20,783",683,"48,982",899,0,0,0,0,0,0,0
Russell Cave NM,1992,"27,309","1,352","58,642",443,0,0,0,0,0,0,0
Russell Cave NM,1993,"30,020",0,"50,353",0,0,0,0,0,0,0,0
Russell Cave NM,1994,"32,923",0,"62,004",0,0,0,0,0,0,0,0
Russell Cave NM,1995,"35,739",0,"62,363",0,0,0,0,0,0,0,0
Russell Cave NM,1996,"26,881",0,"49,782",0,0,0,0,0,0,0,0
Russell Cave NM,1997,"27,380",0,"48,433",0,0,0,0,0,0,0,0
Russell Cave NM,1998,"26,353",0,"48,706",0,0,0,0,0,0,0,0
Russell Cave NM,1999,"27,289",0,"47,809",0,0,0,0,0,0,0,0
Russell Cave NM,2000,"23,465",0,"44,385",0,0,0,0,0,0,0,0
Russell Cave NM,2001,"20,449",0,"38,318",0,0,0,0,0,0,0,0
Russell Cave NM,2002,"27,912",0,"49,110",0,0,0,0,0,0,0,0
Russell Cave NM,2003,"22,892",0,"40,919",0,0,0,0,0,0,0,0
Russell Cave NM,2004,"22,350",0,"39,154",0,0,0,0,0,0,0,0
Russell Cave NM,2005,"23,496",0,"39,643",0,0,0,0,0,0,0,0
Russell Cave NM,2006,"24,851",0,"40,669",0,0,0,0,0,0,0,0
Russell Cave NM,2007,"49,164",0,"78,494",0,0,0,0,0,0,0,0
Russell Cave NM,2008,"36,375",0,"58,217",0,0,0,0,0,0,0,0
Russell Cave NM,2009,"24,087",0,"39,626",0,0,0,0,0,0,0,0
Russell Cave NM,2010,"23,374",0,"37,433",0,0,0,0,0,0,0,0
Russell Cave NM,2011,"20,717",0,"33,916",0,0,0,0,0,0,0,0
Russell Cave NM,2012,"20,954",0,"35,186",0,0,0,0,0,0,0,0
Russell Cave NM,2013,"20,456",0,"35,537",0,0,0,0,0,0,0,0
Russell Cave NM,2014,"18,530",0,"31,404",0,0,0,0,0,0,0,0
Russell Cave NM,2015,"19,430",0,"32,892",0,0,0,0,0,0,0,0
Russell Cave NM,2016,"24,649",0,"41,708",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1979,"167,509",0,"335,018",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1980,"181,231",0,"362,462",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1981,"179,676",0,"359,352",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1982,"144,023",0,"288,046",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1983,"123,487",0,"246,974",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1984,"120,835",0,"235,770",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1985,"121,598",0,"182,399",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1986,"119,458",0,"179,255",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1987,"104,801",0,"157,204",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1988,"135,331",0,"290,942",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1989,"159,839",0,"239,759",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1990,"168,975",0,"253,466",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1991,"115,176",0,"172,762",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1992,"80,621",0,"120,930",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1993,"58,762",0,"88,139",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1994,"62,887",0,"94,328",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1995,"71,261",0,"178,156",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1996,"71,195",0,"177,991",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1997,"96,590",0,"241,477",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1998,"90,919",0,"227,301",0,0,0,0,0,0,0,0
Sagamore Hill NHS,1999,"67,193",0,"167,986",0,0,0,0,0,0,0,0
Sagamore Hill NHS,2000,"53,182",0,"132,957",0,0,0,0,0,0,0,0
Sagamore Hill NHS,2001,"45,176",0,"112,942",0,0,0,0,0,0,0,0
Sagamore Hill NHS,2002,"42,526",0,"106,319",0,0,0,0,0,0,0,0
Sagamore Hill NHS,2003,"42,396",0,"105,994",0,0,0,0,0,0,0,0
Sagamore Hill NHS,2004,"41,082",0,"102,707",0,0,0,0,0,0,0,0
Sagamore Hill NHS,2005,"38,009",0,"95,026",0,0,0,0,0,0,0,0
Sagamore Hill NHS,2006,"43,719",0,"109,301",0,0,0,0,0,0,0,0
Sagamore Hill NHS,2007,"43,698",0,"109,249",0,0,0,0,0,0,0,0
Sagamore Hill NHS,2008,"53,772",0,"134,433",0,0,0,0,0,0,0,0
